Store Num,Store Name,Address,City,State,Zip Code,Phone Number,Email Address,Store Hours,Services,Air Pickup Times,Ground Pickup Times,Fax Number,Latitude,Longitude,Details Link,Geo Accuracy,County,Country,Country Code
"6061","Southport - Kohls Shopping Center - Near Marshalls","999-32 Montauk Hwy","Shirley","NY","11967","(631) 281-1122","store6061@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: 10:00 am - 4:00 pm","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(631) 281-1121","40.8036284","-72.8602795","https://shirley-ny-6061.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Suffolk County","United States","US"
"5367","Next To Cvs Pharmacy","27 Fennell St Ste B","Skaneateles","NY","13152","(315) 685-0155","store5367@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 8:00 am - 1:30 pm Sunday: Closed","Flyers, Brochures, Newsletters, Business Cards, Letterhead, Postcards","Monday - Friday 5:00 pm Saturday 12:00 pm","Monday - Friday 5:00 pm","(315) 685-0157","42.9472298","-76.4323712","https://skaneateles-ny-5367.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Onondaga County","United States","US"
"1833","Ace Hardware Shopping Center","34 E Main St","Smithtown","NY","11787","(631) 724-7447","store1833@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 8:30 am - 4:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Business Cards, Letterhead, Postcards","Monday - Friday 6:15 pm Saturday 2:30 pm","Monday - Friday 6:00 pm","(631) 724-6051","40.8546611","-73.192383","https://smithtown-ny-1833.theupsstorelocal.com/","PREMISE: ROOFTOP","Suffolk County","United States","US"
"3271","Towne Centre At Somers - Route 100 And Route 202, Gps: 325 Route 100, Somers Ny 10589","108 Village Sq","Somers","NY","10589","(914) 277-8700","store3271@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 1:30 pm","Monday - Friday 5:30 pm","(914) 277-4145","41.3277766","-73.6868226","https://somers-ny-3271.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Westchester County","United States","US"
"6005","Corner Of 125Th And Liberty","124-20 Liberty Ave","South Richmond Hill","NY","11419","(718) 848-8771","store6005@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 11:00 am - 4:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 4:00 pm","Monday - Friday 7:00 pm","(718) 848-8770","40.687812","-73.819338","https://southrichmondhill-ny-6005.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Queens County","United States","US"
"4501","On Hill St In Strip Ctr Between Windmill Ln & 1St Neck Ln","50 Hill St","Southampton","NY","11968","(631) 287-6797","store4501@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 1:30 pm","Monday - Friday 5:30 pm","(631) 287-6762","40.8835194","-72.3950831","https://southampton-ny-4501.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Suffolk County","United States","US"
"4821","Across The Street From The Stop & Shop Shopping Center On Forest Avenue, Between Jewett And Barrett","1324 Forest Ave","Staten Island","NY","10302","(718) 390-0300","store4821@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 1:30 pm","Monday - Friday 6:30 pm","(718) 390-5432","40.62606","-74.1338077","https://statenisland-ny-4821.theupsstorelocal.com/","PREMISE: ROOFTOP","Richmond County","United States","US"
"5400","In The Stop N Shop Shopping Ctr, Between Tysens La & Ebbitts St","2744 Hylan Blvd","Staten Island","NY","10306","(718) 980-0700","store5400@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: 10:00 am - 3:00 pm","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 3:00 pm","Monday - Friday 6:30 pm","(718) 980-0002","40.5644319","-74.1138666","https://statenisland-ny-5400.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Richmond County","United States","US"
"4808","Between The Pizza Place & Nail Salon","150 L Greaves Lane","Staten Island","NY","10308","(718) 356-2400","store4808@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(718) 356-2747","40.5540356","-74.1428261","https://statenisland-ny-4808.theupsstorelocal.com/","PREMISE: ROOFTOP","Richmond County","United States","US"
"5588","Loews Movie Theatre / Marshall's / Red Lobster Restaurant","2188 Nesconset Hwy","Stony Brook","NY","11790","(631) 689-8100","store5588@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:30 am - 5:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(631) 689-8102","40.8732892","-73.1260994","https://stonybrook-ny-5588.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Suffolk County","United States","US"
"5854","Stoneybrook University","100 Nicolls Rd S - E0320 Melville Library Bldg","Stony Brook","NY","11794","(631) 632-1831","store5854@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(631) 632-9826","40.9154724","-73.1227212","https://stonybrook-ny-5854.theupsstorelocal.com/","POINT_OF_INTEREST: APPROXIMATE","","United States","US"
"6052","45Th St & Queens Blvd Near Wendy's","45-06 Queens Blvd","Sunnyside","NY","11104","(718) 707-9548","store6052@theupsstore.com","Monday - Friday: 9:00 am - 8:00 pm Saturday: 10:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 2:30 pm","Monday - Friday 6:00 pm","(718) 707-9545","40.7428935","-73.9193532","https://sunnyside-ny-6052.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Queens County","United States","US"
"4945","At The Intersection Of South Oyster Bay Rd. And Jericho Tpke.","338 Jericho Turnpike","Syosset","NY","11791","(516) 921-4560","store4945@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 4:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(516) 921-4950","40.809833","-73.5033544","https://syosset-ny-4945.theupsstorelocal.com/","PREMISE: ROOFTOP","Nassau County","United States","US"
"2285","Behind Tops Market Near Corner Of E Colvin St And Nottingham Rd","118 Julian Pl","Syracuse","NY","13210","(315) 445-0455","store2285@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(315) 445-1744","43.0221004","-76.1112398","https://syracuse-ny-2285.theupsstorelocal.com/","PREMISE: ROOFTOP","Onondaga County","United States","US"
"1388","Western Lights Blockbuster Plaza","4736 Onondaga Blvd","Syracuse","NY","13219","(315) 426-9675","store1388@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(315) 471-2704","43.0326517","-76.1891868","https://syracuse-ny-1388.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Onondaga County","United States","US"
"539","Town Center Mall On Main Strip","980 Broadway","Thornwood","NY","10594","(914) 747-3700","store0539@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(914) 747-9223","41.1257572","-73.7785936","https://thornwood-ny-0539.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Westchester County","United States","US"
"1332","Sheridan/Delaware Plaza","733 Delaware Rd","Tonawanda","NY","14223","(716) 873-9107","store1332@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 5:00 pm","(716) 873-1091","42.9819113","-78.869117","https://tonawanda-ny-1332.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Erie County","United States","US"
"4652","Sprint Plaza Directly Across From Town Square Mall","2520 Vestal Pkwy E Ste 2","Vestal","NY","13850","(607) 644-9124","store4652@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 3:30 pm Saturday 1:00 pm","Monday - Friday 6:45 pm","(607) 644-9967","42.0943266","-76.0076335","https://vestal-ny-4652.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Broome County","United States","US"
"1030","Cobblestone Ct Plaza Facing Eastview Mall Between Moe's & Umi","154 Cobblestone Court Plaza","Victor","NY","14564","(585) 223-7010","store1030@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: 11:00 am - 3:00 pm","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 4:00 pm","Monday - Friday 7:00 pm","(585) 223-0091","43.0315569","-77.4400039","https://victor-ny-1030.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Ontario County","United States","US"
"1002","One Block East Of Wantagh Pkwy Across From Citibank","3280 Sunrise Hwy","Wantagh","NY","11793","(516) 783-6800","store1002@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 4:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 3:30 pm","Monday - Friday 6:00 pm","(516) 783-6887","40.6718461","-73.5082525","https://wantagh-ny-1002.theupsstorelocal.com/","PREMISE: ROOFTOP","Nassau County","United States","US"
"6275","Southwest Dutchess County, Ny Down The Street From The Dmv Behind Hannafords","4 Marshall Rd","Wappingers Falls","NY","12590","(845) 297-2988","store6275@theupsstore.com","Monday - Friday: 7:30 am - 7:00 pm Saturday - Sunday: 8:00 am - 5:00 pm","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(845) 632-2213","41.590537","-73.90342","https://wappingersfalls-ny-6275.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Dutchess County","United States","US"
"906","","1900 Empire Blvd","Webster","NY","14580","(585) 787-0160","store0906@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Postcards","Monday - Friday 6:15 pm Saturday 2:30 pm","Monday - Friday 6:15 pm","(585) 787-0314","43.1907898","-77.5003758","https://webster-ny-0906.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Monroe County","United States","US"
"4606","Across The Plaza From Aldi","1902 Ridge Rd","West Seneca","NY","14224","(716) 677-6041","store4606@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:15 pm Saturday 3:10 pm","Monday - Friday 4:45 pm","(716) 677-5743","42.830362","-78.7827755","https://westseneca-ny-4606.theupsstorelocal.com/","PREMISE: ROOFTOP","Erie County","United States","US"
"819","Next To The 24Hr Cvs","333 Mamaroneck Ave","White Plains","NY","10605","(914) 428-3300","store0819@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 5:30 pm","(914) 428-6666","41.024918","-73.763053","https://whiteplains-ny-0819.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Westchester County","United States","US"
"84","Next To Citibank In The Crossroads Shopping Center, Exit 4 Off 287","405 Tarrytown Rd","White Plains","NY","10607","(914) 328-2055","store0084@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Newsletters, Business Cards, Banners, Calendars, Online Printing","Monday - Friday 5:30 pm Saturday 2:30 pm","Monday - Friday 5:30 pm","(914) 328-0309","41.0425721","-73.799633","https://whiteplains-ny-0084.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Westchester County","United States","US"
"1534","In The Walker Center ~ We're Open @ 8 Am!","5651 Main St","Williamsville","NY","14221","(716) 565-1590","store1534@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 3:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(716) 565-3111","42.9626154","-78.7423359","https://williamsville-ny-1534.theupsstorelocal.com/","PREMISE: ROOFTOP","Erie County","United States","US"
"597","Premier Place Plaza Between Maple And Sheridan","7954 Transit Rd","Williamsville","NY","14221","(716) 632-7911","store0597@theupsstore.com","Monday: 8:00 am - 7:00 pm Tuesday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Business Cards, Postcards, Posters, Banners","Monday - Friday 5:30 pm Saturday 4:00 pm","Monday - Friday 5:30 pm","(716) 632-7871","42.9834786","-78.6982925","https://williamsville-ny-0597.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Erie County","United States","US"
"2522","941 Mclean Ave @ Alexander Ave","941 Mclean Ave","Yonkers","NY","10704","(914) 237-3100","store2522@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(914) 237-5647","40.9034323","-73.8669356","https://yonkers-ny-2522.theupsstorelocal.com/","PREMISE: ROOFTOP","Westchester County","United States","US"
"5446","Highridge Shopping Plaza Next To Pathmark-1/2 M No Of Tuckahoe Rd","1767 Central Park Ave South","Yonkers","NY","10710","(914) 337-7255","store5446@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:45 pm Saturday 2:00 pm","Monday - Friday 5:45 pm","(914) 337-7257","40.960237","-73.8429947","https://yonkers-ny-5446.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Westchester County","United States","US"
"6544","","4948 (4946) Commercial Drive","Yorkville","NY","13495","(315) 736-0200","store6544@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(315) 736-0174","43.1016029","-75.2991534","https://yorkville-ny-6544.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Oneida County","United States","US"
"3008","Liberty Court Route 619","3465 S Arlington Rd Unit E","Akron","OH","44312","(330) 896-4920","store3008@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(330) 896-4922","40.9763231","-81.4926989","https://akron-oh-3008.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Summit County","United States","US"
"2559","South Hawkins And West Market","1700 W Market St","Akron","OH","44313","(330) 865-5555","store2559@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:15 pm","Monday - Friday 6:30 pm","(330) 865-5556","41.1095524","-81.5705227","https://akron-oh-2559.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Summit County","United States","US"
"732","Corner Of West Market And Cleveland Massillon","3867 W Market St","Akron","OH","44333","(330) 666-5451","store0732@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(330) 666-5379","41.136597","-81.638152","https://akron-oh-0732.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Summit County","United States","US"
"5553","39 Cent Color Copies","2212 W State St","Alliance","OH","44601","(330) 823-1502","store5553@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(330) 823-1621","40.9013271","-81.1445127","https://alliance-oh-5553.theupsstorelocal.com/","PREMISE: ROOFTOP","Stark County","United States","US"
"3337","Kroger Center - Bach Buxton Road & State Rte 125","1250 Ohio Pike","Amelia","OH","45102","(513) 753-3600","store3337@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 5:00 pm","(513) 753-3655","39.0463507","-84.2445597","https://amelia-oh-3337.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Clermont County","United States","US"
"6115","Leavitt Road (Rt 58) & Cleveland Road","121 N Leavitt Rd","Amherst","OH","44001","(440) 984-5100","store6115@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 1:00 pm","Monday - Friday 6:30 pm","(440) 984-5106","41.4069105","-82.2085633","https://amherst-oh-6115.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Lorain County","United States","US"
"4692","Across From East Commerce Center & Justice Center","1130 E Main St","Ashland","OH","44805","(419) 289-6688","store4692@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 8:00 am - 1:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(419) 289-6689","40.8653532","-82.2947441","https://ashland-oh-4692.theupsstorelocal.com/","PREMISE: ROOFTOP","Ashland County","United States","US"
"3001","Barrington Town Center At Route 306 And Route 82","114 Barrington Town Square Dr","Aurora","OH","44202","(330) 562-7477","store3001@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 11:45 am","Monday - Friday 6:30 pm","(330) 562-7535","41.3197673","-81.3488672","https://aurora-oh-3001.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Portage County","United States","US"
"5808","Sw Corner Of Mahoning & Rte 46","5547 Mahoning Ave","Austintown","OH","44515","(330) 799-4500","store5808@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Presentations and Manuals, Newsletters, Online Printing, Mobile Printing, Full Service Digital Printing","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(330) 799-4515","41.0981126","-80.7658709","https://austintown-oh-5808.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Mahoning County","United States","US"
"3588","Walker Rd And Lear Rd","377B Lear Rd","Avon Lake","OH","44012","(440) 930-4366","store3588@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(440) 930-4368","41.4952477","-81.9877058","https://avonlake-oh-3588.theupsstorelocal.com/","PREMISE: ROOFTOP","Lorain County","United States","US"
"3397","Adjacent Marion's Piazza In The Beavercreek Shopping Center","3195 Dayton-Xenia Rd Ste 900","Beavercreek","OH","45434","(937) 431-1882","store3397@theupsstore.com","Monday: 8:00 am - 7:00 pm Tuesday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 2:30 pm","Monday - Friday 5:30 pm","(937) 431-1885","39.7260738","-84.0551612","https://beavercreek-oh-3397.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Greene County","United States","US"
"5710","Lindberg At W Bagley","441 W Bagley Rd","Berea","OH","44017","(440) 973-4980","store5710@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:30 pm","Monday - Friday 6:30 pm","(440) 973-4982","41.3713732","-81.869138","https://berea-oh-5710.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Cuyahoga County","United States","US"
"6724","At The Corner Of Cooper Rd. And Kenwood Rd. In The Walgreens Plaza Adjacent To Larosa's Pizza","4832 Cooper Rd","Blue Ash","OH","45242","(513) 791-6724","store6724@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 5:00 pm","(513) 791-0579","39.2313657","-84.376035","https://blueash-oh-6724.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"4476","Located At The Boardman Plaza Across From Denny's","143 Boardman-Canfield Rd","Boardman","OH","44512","(330) 758-9230","store4476@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Posters, Banners, Invitations","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(330) 758-9295","41.0236198","-80.668608","https://boardman-oh-4476.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Mahoning County","United States","US"
"2212","Millside Centre, Next To Creekside Restaurant","8803 Brecksville Rd Ste 7","Brecksville","OH","44141","(440) 546-1141","store2212@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 2:30 pm","Monday - Friday 6:30 pm","(440) 546-1356","41.3222765","-81.6261096","https://brecksville-oh-2212.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Cuyahoga County","United States","US"
"529","Ridge Park Square At I-480 And Ridge Road","4758 Ridge Rd","Brooklyn","OH","44144","(216) 661-2232","store0529@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:30 pm","Monday - Friday 6:30 pm","(216) 661-2234","41.4269302","-81.7361915","https://brooklyn-oh-0529.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Cuyahoga County","United States","US"
"3614","Buehler's Plaza","3660 Center Rd","Brunswick","OH","44212","(330) 220-1473","store3614@theupsstore.com","Monday - Friday: 7:00 am - 6:00 pm Saturday: 7:00 am - 2:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(330) 220-1474","41.2382796","-81.8169491","https://brunswick-oh-3614.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Medina County","United States","US"
"2968","Winchester Square Shopping Center","6478 Winchester Blvd","Canal Winchester","OH","43110","(614) 833-1711","store2968@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 2:30 pm","Monday - Friday 6:30 pm","(614) 833-1121","39.8545688","-82.8296698","https://canalwinchester-oh-2968.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"4390","Next To Olive Garden","4786 Dressler Rd Nw","Canton","OH","44718","(330) 491-1890","store4390@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(330) 491-1892","40.8504293","-81.4336371","https://canton-oh-4390.theupsstorelocal.com/","PREMISE: ROOFTOP","Stark County","United States","US"
"5493","First Store Located By Gamestop Off Havemann Rd & Sr 29","1978 Havemann Rd","Celina","OH","45822","(419) 586-9400","store5493@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 12:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:20 pm Saturday 12:00 pm","Monday - Friday 6:20 pm","(419) 586-9411","40.5547485","-84.538688","https://celina-oh-5493.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Mercer County","United States","US"
